begin,end,participant,utterance,translation,source,language,langshort,langfull,corpus,duration,uid,nature,nwords,nchar,n,rank,total,freq,source_raw,phonetic,overlap,priorby,FTO,overlapped,talk_all,talk_rel,load,transitions,turns_all,turns_rel,participants,rank_perc,freq_perc,streak,is_streak,focus,scope,participant_int,begin0,end0,participation
789160,789620,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,460,korean-021-435-789160,talk,2,9,2,52,25706834,7.780032344706469e-8,NA,NA,NA,other,90,NA,6280,0.402866242038217,0.775308641975309,5,6,0.5,2,30,70,NA,0,NA,korean-021-406-755440,2,73090,73550,dyadic
790310,790970,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,660,korean-021-436-790310,talk,2,12,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,690,NA,6940,0.635446685878963,0.734391534391534,6,7,0.571428571428571,2,45,14,NA,0,NA,korean-021-406-755440,1,74240,74900,dyadic
790970,791480,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,510,korean-021-437-790970,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,NA,other,0,NA,7450,0.408053691275168,0.747991967871486,7,8,0.5,2,3,91,NA,0,NA,korean-021-406-755440,2,74900,75410,dyadic
792640,794060,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1420,korean-021-438-792640,talk,3,17,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,1160,overlapped,7080,0.570621468926554,0.671090047393365,7,8,0.5,2,45,14,NA,0,NA,korean-021-406-755440,1,76570,77990,dyadic
793990,795360,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1370,korean-021-439-793990,talk,1,7,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-70,NA,8000,0.495,0.738688827331487,7,8,0.5,2,45,14,NA,0,NA,korean-021-406-755440,2,77920,79290,dyadic
873570,874640,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1070,korean-021-506-873570,talk,1,16,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-120,NA,10980,0.713114754098361,1.00091157702826,9,10,0.5,2,45,14,NA,0,NA,korean-021-526-913550,2,0,1070,dyadic
874690,875070,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,380,korean-021-507-874690,talk,1,2,1608,2,25706834,6.255146005144002e-5,NA,NA,NA,other,50,overlapped,9700,0.332989690721649,0.989795918367347,8,9,0.555555555555556,2,13,86,2,1,NA,korean-021-526-913550,1,1120,1500,dyadic
875030,878550,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,3520,korean-021-508-875030,talk,8,60,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-40,NA,13220,0.755673222390318,0.995481927710843,9,10,0.5,2,45,14,NA,0,NA,korean-021-526-913550,2,1460,4980,dyadic
879510,883750,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,4240,korean-021-509-879510,talk,8,64,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,960,overlapped,10310,0.554801163918526,0.923835125448029,4,5,0.6,2,45,14,NA,0,NA,korean-021-526-913550,1,5940,10180,dyadic
883610,883960,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,350,korean-021-510-883610,talk,1,2,1608,2,25706834,6.255146005144002e-5,NA,NA,partial,other,-140,overlapped,8490,0.45583038869258,0.915857605177994,3,4,0.5,2,13,86,NA,0,NA,korean-021-526-913550,2,10040,10390,dyadic
883850,886950,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,3100,korean-021-511-883850,talk,10,68,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-110,overlapped,11590,0.666091458153581,0.945350734094617,4,5,0.6,2,45,14,NA,0,NA,korean-021-526-913550,1,10280,13380,dyadic
885390,885810,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,420,korean-021-512-885390,NA,NA,NA,NA,NA,NA,NA,NA,NA,full,other,-1560,NA,8110,0.094944512946979,1.09005376344086,3,4,0.5,2,NA,NA,NA,0,NA,korean-021-526-913550,2,11820,12240,dyadic
886780,888220,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1440,korean-021-513-886780,talk,3,19,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,self_during_other,-170,NA,9550,0.231413612565445,1.0964408725602801,3,5,0.6,2,45,14,NA,0,NA,korean-021-526-913550,2,13210,14650,dyadic
888670,888920,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,250,korean-021-514-888670,talk,1,5,148,9,25706834,5.757223935082788e-6,NA,NA,NA,other,450,NA,9800,0.774489795918367,1.04144527098831,4,6,0.5,2,21,80,NA,0,NA,korean-021-526-913550,1,15100,15350,dyadic
888960,891560,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,2600,korean-021-515-888960,talk,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,40,overlapped,12400,0.387903225806452,1.02904564315353,5,7,0.571428571428571,2,NA,NA,NA,0,NA,korean-021-526-913550,2,15390,17990,dyadic
890780,899340,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,8560,korean-021-516-890780,talk,15,107,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-780,overlapped,16720,0.712320574162679,1.06293706293706,5,7,0.428571428571429,2,45,14,NA,0,NA,korean-021-526-913550,1,17210,25770,dyadic
898920,899230,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,310,korean-021-517-898920,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,full,other,-420,NA,11470,0.253705318221447,1.10500963391137,2,3,0.666666666666667,2,3,91,1,1,NA,korean-021-526-913550,2,25350,25660,dyadic
900020,900860,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,840,korean-021-518-900020,talk,1,13,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,790,overlapped,9710,0.968074150360453,0.963293650793651,2,3,0.666666666666667,2,45,14,NA,0,NA,korean-021-526-913550,1,26450,27290,dyadic
900850,901170,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,320,korean-021-519-900850,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,partial,other,-10,overlapped,1470,0.428571428571429,0.653333333333333,2,3,0.666666666666667,2,3,91,2,1,NA,korean-021-526-913550,2,27280,27600,dyadic
900950,903760,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,2810,korean-021-520-900950,talk,6,71,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,1720,overlapped,4280,0.852803738317757,0.884297520661157,3,4,0.5,2,45,14,NA,0,NA,korean-021-526-913550,1,27380,30190,dyadic
903610,903840,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,230,korean-021-521-903610,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,partial,other,-150,NA,4510,0.190687361419069,0.916666666666667,4,5,0.6,2,3,91,3,1,NA,korean-021-526-913550,2,30040,30270,dyadic
903920,908360,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,4440,korean-021-522-903920,talk,13,124,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,80,overlapped,8950,0.90391061452514,0.948093220338983,5,6,0.5,2,45,14,NA,0,NA,korean-021-526-913550,1,30350,34790,dyadic
906190,909430,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,3240,korean-021-523-906190,talk,NA,NA,NA,NA,NA,NA,NA,NA,partial,other,-2170,NA,12190,0.336341263330599,1.15984776403425,6,7,0.571428571428571,2,NA,NA,NA,0,NA,korean-021-526-913550,2,32620,35860,dyadic
909440,910280,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,840,korean-021-524-909440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,10,NA,12720,0.702044025157233,1.23976608187134,6,7,0.571428571428571,2,NA,NA,NA,0,NA,korean-021-526-913550,1,35870,36710,dyadic
911160,913140,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1980,korean-021-525-911160,talk,6,53,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,880,NA,10730,0.507921714818267,1.12591815320042,4,5,0.6,2,45,14,NA,0,NA,korean-021-526-913550,2,37590,39570,dyadic
913550,914030,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,480,korean-021-526-913550,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,NA,other,410,NA,11210,0.513826940231936,1.07581573896353,5,6,0.5,2,3,91,NA,0,focus,korean-021-526-913550,1,39980,40460,dyadic
914200,914890,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,690,korean-021-527-914200,talk,3,15,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,170,NA,7230,0.817427385892116,0.831034482758621,4,5,0.6,2,45,14,NA,0,NA,korean-021-526-913550,2,40630,41320,dyadic
916770,917970,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1200,korean-021-528-916770,talk,3,19,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,self,NA,overlapped,5190,0.745664739884393,0.608440797186401,3,5,0.6,2,45,14,NA,0,NA,korean-021-555-955790,2,0,1200,dyadic
917910,918500,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,590,korean-021-529-917910,talk,2,8,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-60,NA,5780,0.330449826989619,0.637969094922737,4,6,0.5,2,45,14,NA,0,NA,korean-021-555-955790,1,1140,1730,dyadic
919180,921410,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,2230,korean-021-530-919180,talk,7,53,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,680,NA,8010,0.761548064918851,0.669172932330827,5,7,0.571428571428571,2,45,14,NA,0,NA,korean-021-555-955790,2,2410,4640,dyadic
922410,923830,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1420,korean-021-531-922410,talk,3,21,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,1000,NA,6610,0.376701966717095,0.642996108949416,4,6,0.5,2,45,14,NA,0,NA,korean-021-555-955790,1,5640,7060,dyadic
923900,928110,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,4210,korean-021-532-923900,talk,10,90,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,70,overlapped,10340,0.805609284332689,0.743350107836089,4,6,0.666666666666667,2,45,14,NA,0,NA,korean-021-555-955790,2,7130,11340,dyadic
927420,928720,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1300,korean-021-533-927420,talk,1,2,1608,2,25706834,6.255146005144002e-5,NA,NA,partial,other,-690,overlapped,9750,0.339487179487179,0.901942645698427,4,5,0.6,2,13,86,NA,0,NA,korean-021-555-955790,1,10650,11950,dyadic
928330,929550,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1220,korean-021-534-928330,talk,2,14,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-390,NA,10380,0.737957610789981,1.00096432015429,4,5,0.6,2,45,14,NA,0,NA,korean-021-555-955790,2,11560,12780,dyadic
929640,930000,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,360,korean-021-535-929640,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,NA,other,90,overlapped,8510,0.36192714453584,1.12121212121212,4,5,0.6,2,3,91,1,1,NA,korean-021-555-955790,1,12870,13230,dyadic
929850,931050,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1200,korean-021-536-929850,talk,2,19,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-150,overlapped,9710,0.682801235839341,1.12384259259259,5,6,0.5,2,45,14,NA,0,NA,korean-021-555-955790,2,13080,14280,dyadic
931010,931530,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,520,korean-021-537-931010,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,partial,other,-40,overlapped,10230,0.351906158357771,1.12171052631579,6,7,0.571428571428571,2,3,91,2,1,NA,korean-021-555-955790,1,14240,14760,dyadic
931410,932870,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1460,korean-021-538-931410,talk,4,24,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-120,overlapped,11690,0.692044482463644,1.11759082217973,7,8,0.5,2,45,14,NA,0,NA,korean-021-555-955790,2,14640,16100,dyadic
932750,933340,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,590,korean-021-539-932750,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,partial,other,-120,overlapped,10860,0.255064456721915,1.15042372881356,7,8,0.5,2,3,91,3,1,NA,korean-021-555-955790,1,15980,16570,dyadic
933120,936510,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,3390,korean-021-540-933120,talk,8,79,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-220,overlapped,14250,0.805614035087719,1.13005551149881,8,9,0.555555555555556,2,45,14,NA,0,NA,korean-021-555-955790,2,16350,19740,dyadic
936470,937460,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,990,korean-021-541-936470,talk,1,2,1608,2,25706834,6.255146005144002e-5,NA,NA,partial,other,-40,overlapped,11030,0.340888485947416,1.09860557768924,8,9,0.555555555555556,2,13,86,4,1,NA,korean-021-555-955790,1,19700,20690,dyadic
937340,940640,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,3300,korean-021-542-937340,talk,4,26,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-120,NA,14330,0.737613398464759,1.0839636913767,9,10,0.5,2,45,14,NA,0,NA,korean-021-555-955790,2,20570,23870,dyadic
940700,941340,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,640,korean-021-543-940700,talk,1,2,1608,2,25706834,6.255146005144002e-5,NA,NA,NA,other,60,overlapped,10890,0.251606978879706,1.05421103581801,6,7,0.571428571428571,2,13,86,5,1,NA,korean-021-555-955790,1,23930,24570,dyadic
941040,943150,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,2110,korean-021-544-941040,talk,NA,NA,NA,NA,NA,NA,NA,NA,partial,other,-300,overlapped,12480,0.822115384615385,1.06303236797274,6,7,0.571428571428571,2,NA,NA,NA,0,NA,korean-021-555-955790,2,24270,26380,dyadic
942770,943310,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,540,korean-021-545-942770,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,partial,other,-380,NA,10970,0.197812215132179,1.0765456329735,5,6,0.5,2,3,91,6,1,NA,korean-021-555-955790,1,26000,26540,dyadic
943470,945130,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1660,korean-021-546-943470,talk,2,15,2,52,25706834,7.780032344706469e-8,NA,NA,NA,other,160,overlapped,9240,0.765151515151515,1.06697459584296,5,6,0.5,2,30,70,NA,0,NA,korean-021-555-955790,2,26700,28360,dyadic
944630,945920,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1290,korean-021-547-944630,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,partial,other,-500,overlapped,10530,0.328584995251662,1.11428571428571,6,7,0.571428571428571,2,3,91,7,1,NA,korean-021-555-955790,1,27860,29150,dyadic
945580,947590,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,2010,korean-021-548-945580,talk,6,66,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-340,NA,12540,0.72408293460925,1.12769784172662,7,8,0.5,2,45,14,NA,0,NA,korean-021-555-955790,2,28810,30820,dyadic
947870,949670,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1800,korean-021-549-947870,talk,5,27,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,280,overlapped,10050,0.424875621890547,1.12040133779264,6,7,0.571428571428571,2,45,14,NA,0,NA,korean-021-555-955790,1,31100,32900,dyadic
949230,950310,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1080,korean-021-550-949230,talk,2,24,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-440,NA,11130,0.616352201257862,1.15816857440166,7,8,0.5,2,45,15,NA,0,NA,korean-021-555-955790,2,32460,33540,dyadic
950770,954130,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,3360,korean-021-551-950770,talk,4,10,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,460,overlapped,13850,0.504693140794224,1.05805958747135,7,8,0.5,2,45,15,NA,0,NA,korean-021-555-955790,1,34000,37360,dyadic
951250,952780,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1530,korean-021-552-951250,talk,NA,NA,NA,NA,NA,NA,NA,NA,full,other,-2880,NA,13270,0.473247927656368,1.1681338028169,7,8,0.5,2,NA,NA,NA,0,NA,korean-021-555-955790,2,34480,36010,dyadic
954060,954450,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,390,korean-021-553-954060,talk,1,5,148,9,25706834,5.757223935082788e-6,NA,NA,NA,self_during_other,-70,overlapped,11460,0.43717277486911,1.16700610997963,5,7,0.571428571428571,2,21,80,NA,0,NA,korean-021-555-955790,2,37290,37680,dyadic
954400,955550,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1150,korean-021-554-954400,talk,4,27,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-50,NA,12610,0.602696272799366,1.1547619047619,6,8,0.5,2,45,15,NA,0,NA,korean-021-555-955790,1,37630,38780,dyadic
955790,956150,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,360,korean-021-555-955790,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,NA,other,240,overlapped,9670,0.34746639089969,1.16787439613527,5,7,0.571428571428571,2,3,91,NA,0,focus,korean-021-555-955790,2,39020,39380,dyadic
956120,957690,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1570,korean-021-556-956120,talk,6,43,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-30,NA,11240,0.701067615658363,1.14460285132383,6,8,0.5,2,45,15,NA,0,NA,korean-021-555-955790,1,39350,40920,dyadic
957730,958040,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,310,korean-021-557-957730,talk,1,2,1608,2,25706834,6.255146005144002e-5,NA,NA,NA,other,40,overlapped,11550,0.317748917748918,1.13569321533923,7,9,0.555555555555556,2,13,86,1,1,NA,korean-021-555-955790,2,40960,41270,dyadic
957810,958920,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1110,korean-021-558-957810,talk,6,36,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,1660,overlapped,12660,0.710110584518167,1.14570135746606,8,10,0.5,2,45,15,NA,0,NA,korean-021-555-955790,1,41040,42150,dyadic
958840,959250,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,410,korean-021-559-958840,talk,1,2,1608,2,25706834,6.255146005144002e-5,NA,NA,partial,other,-80,NA,11270,0.362023070097604,1.124750499002,8,10,0.6,2,13,86,2,1,NA,korean-021-555-955790,2,42070,42480,dyadic
959490,960380,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,890,korean-021-560-959490,talk,2,24,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,240,NA,11080,0.729241877256318,1.15296566077003,8,10,0.5,2,45,15,NA,0,NA,korean-021-555-955790,1,42720,43610,dyadic
960450,960800,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,350,korean-021-561-960450,talk,1,4,31,26,25706834,1.205905013429503e-6,NA,NA,NA,other,70,NA,11430,0.293088363954506,1.13958125623131,9,11,0.545454545454545,2,25,76,NA,0,NA,korean-021-555-955790,2,43680,44030,dyadic
961190,961940,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,750,korean-021-562-961190,talk,1,3,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,390,overlapped,8820,0.620181405895692,0.825070159027128,9,11,0.454545454545455,2,45,15,NA,0,NA,korean-021-555-955790,1,44420,45170,dyadic
961830,963070,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1240,korean-021-563-961830,talk,5,40,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-110,NA,8530,0.35873388042204,0.946725860155383,10,11,0.545454545454545,2,46,15,NA,0,NA,korean-021-555-955790,2,45060,46300,dyadic
963520,964650,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1130,korean-021-564-963520,talk,3,27,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,450,overlapped,9660,0.683229813664596,0.912181303116147,11,12,0.5,2,46,15,NA,0,NA,korean-021-555-955790,1,46750,47880,dyadic
964560,965910,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1350,korean-021-565-964560,talk,2,18,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-90,NA,9470,0.424498416050686,0.935770750988142,10,11,0.545454545454545,2,46,15,NA,0,NA,korean-021-555-955790,2,47790,49140,dyadic
965980,967140,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1160,korean-021-566-965980,talk,3,14,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,70,overlapped,10270,0.643622200584226,0.931941923774955,10,11,0.545454545454545,2,46,15,NA,0,NA,korean-021-555-955790,1,49210,50370,dyadic
967060,968630,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1570,korean-021-567-967060,talk,3,31,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-80,overlapped,10270,0.509250243427459,0.942201834862385,10,11,0.545454545454545,2,46,15,NA,0,NA,korean-021-555-955790,2,50290,51860,dyadic
968500,969980,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1480,korean-021-568-968500,talk,2,28,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-130,overlapped,10330,0.523717328170378,0.927289048473968,9,10,0.5,2,46,15,NA,0,NA,korean-021-555-955790,1,51730,53210,dyadic
969970,970510,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,540,korean-021-569-969970,talk,1,7,2,52,25706834,7.780032344706469e-8,NA,NA,partial,other,-10,NA,9570,0.527690700104493,0.951292246520875,8,9,0.555555555555556,2,30,70,NA,0,NA,korean-021-555-955790,2,53200,53740,dyadic
971560,973470,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1910,korean-021-570-971560,talk,6,40,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,1050,NA,10380,0.547206165703276,0.891752577319588,7,8,0.5,2,46,15,NA,0,NA,korean-021-555-955790,1,54790,56700,dyadic
973530,973860,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,330,korean-021-571-973530,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,NA,other,60,NA,8340,0.454436450839329,0.896774193548387,6,7,0.571428571428571,2,3,91,NA,0,NA,korean-021-555-955790,2,56760,57090,dyadic
973960,975140,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1180,korean-021-572-973960,talk,1,6,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,100,overlapped,9520,0.601890756302521,0.899810964083176,7,8,0.5,2,46,15,NA,0,NA,korean-021-555-955790,1,57190,58370,dyadic
974740,976100,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1360,korean-021-573-974740,talk,4,43,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-400,NA,9530,0.39874081846799603,0.941699604743083,7,8,0.5,2,46,15,NA,0,NA,korean-021-555-955790,2,57970,59330,dyadic
976640,977580,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,940,korean-021-574-976640,talk,2,15,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,540,NA,9310,0.591836734693878,0.884980988593156,7,8,0.5,2,46,15,NA,0,NA,korean-021-555-955790,1,59870,60810,dyadic
977910,978410,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,500,korean-021-575-977910,talk,1,11,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,330,NA,8240,0.331310679611651,0.831483350151362,7,8,0.5,2,46,15,NA,0,NA,korean-021-555-955790,2,61140,61640,dyadic
978640,979030,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,390,korean-021-576-978640,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,NA,other,230,NA,7150,0.618181818181818,0.789183222958057,7,8,0.5,2,3,91,NA,0,NA,korean-021-555-955790,1,61870,62260,dyadic
979090,980100,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1010,korean-021-577-979090,talk,2,18,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,60,NA,8160,0.458333333333333,0.805528134254689,8,9,0.555555555555556,2,46,15,NA,0,NA,korean-021-555-955790,2,62320,63330,dyadic
980860,982170,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1310,korean-021-578-980860,talk,3,27,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,760,NA,8930,0.641657334826428,0.841658812441093,8,9,0.555555555555556,2,46,15,NA,0,NA,korean-021-555-955790,1,64090,65400,dyadic
982430,984100,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1670,korean-021-579-982430,talk,6,37,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,260,NA,8690,0.560414269275029,0.822138126773888,8,9,0.555555555555556,2,46,15,NA,0,NA,korean-021-555-955790,2,65660,67330,dyadic
984210,985540,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1330,korean-021-580-984210,talk,2,9,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,110,overlapped,8510,0.466509988249119,0.787962962962963,7,8,0.5,2,46,15,NA,0,NA,korean-021-555-955790,1,67440,68770,dyadic
985140,985530,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,390,korean-021-581-985140,laugh,NA,NA,NA,NA,NA,NA,NA,NA,full,other,-400,NA,7540,0.473474801061008,0.847191011235955,7,8,0.5,2,NA,NA,NA,0,NA,korean-021-555-955790,2,68370,68760,dyadic
985820,986990,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1170,korean-021-582-985820,[lipsmack],NA,NA,NA,NA,NA,NA,NA,NA,NA,other,290,NA,8710,0.590126291618829,0.841545893719807,8,9,0.555555555555556,2,NA,NA,NA,0,NA,korean-021-555-955790,1,69050,70220,dyadic
987670,989240,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1570,korean-021-583-987670,talk,4,24,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,self,NA,overlapped,9340,0.617773019271949,0.824360105913504,7,9,0.555555555555556,2,46,15,NA,0,NA,korean-021-555-955790,1,70900,72470,dyadic
988790,990700,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,1910,korean-021-584-988790,talk,6,44,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-450,NA,10360,0.480694980694981,0.892334194659776,6,8,0.5,2,46,15,NA,0,NA,korean-021-555-955790,2,72020,73930,dyadic
991050,991720,A,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,670,korean-021-585-991050,talk,1,4,8,46,25706834,3.1120129378825877e-7,NA,NA,NA,other,350,NA,8710,0.544202066590126,0.93756727664155,5,7,0.571428571428571,2,28,73,NA,0,NA,korean-021-555-955790,1,74280,74950,dyadic
991870,992410,B,NA,NA,/korean1/5154,korean,Korean,Korean,korean1,540,korean-021-586-991870,talk,2,17,4,50,25706834,1.556006468941294e-7,NA,NA,NA,other,150,NA,9250,0.487567567567568,0.92685370741483,6,8,0.5,2,29,72,1,1,NA,korean-021-555-955790,2,75100,75640,dyadic
